# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  392,20250831,  169,   28,   29,   40,    1,   10,   20,   90,   16,  195,  168,    7,  254,   14,  170,    6,   34,     , 1181,   39,   46,   15,   23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   97,   23,   57,   14,   21
  392,20250901,  200,   26,   26,   40,   11,   10,    1,   80,   12,  184,  156,   24,  229,   16,  132,   24,   56,     , 1210,   34,   61,   24,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   97,    2,   49,   17,   21
  392,20250902,  194,   33,   35,   50,   10,   20,    1,  120,   18,  178,  142,    4,  225,   15,  131,    6,   85,     , 1752,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   68,   87,    6,   43,   14,   31
  392,20250903,  186,   48,   49,   70,   11,   20,   21,  150,   14,  197,  163,    6,  243,   17,  158,    6,   23,     ,  878,   16,   86,   64,   20,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   96,   20,   61,   16,   16
  392,20250904,  207,   33,   34,   60,   11,   20,    1,  100,   10,  188,  151,   24,  231,   14,  144,   24,   58,     , 1531,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   89,    4,   52,   13,   27
  392,20250905,  249,   22,   24,   50,   12,    0,   22,  110,   14,  156,   97,   24,  225,   14,   90,   24,   95,     , 1647,    5,   26,   15,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   99,   23,   53,   13,   28
  392,20250906,  107,   17,   17,   30,   10,    0,    1,   70,   12,  160,   76,    5,  235,   15,   74,    6,  106,     , 1843,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   99,    2,   43,   15,   31
  392,20250907,  119,   36,   36,   60,    9,   20,    1,  110,    9,  199,  117,    4,  265,   15,   83,    6,  120,     , 1935,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   62,   86,    4,   41,   16,   35
  392,20250908,  311,   14,   21,   40,   16,   10,    2,   70,   15,  194,  166,    4,  246,   14,  164,    6,   34,     , 1053,   27,   22,   15,    6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   96,    6,   58,   14,   19
  392,20250909,  336,   14,   17,   40,   12,    0,   20,   80,   12,  134,   78,   24,  167,    1,   74,   24,    5,     ,  444,  116,  434,   64,    2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   94,   99,   22,   85,   14,    7
  392,20250910,  135,   23,   25,   40,   13,   10,    1,   90,   15,  155,   88,    1,  210,   15,   83,    6,   72,     , 1527,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   79,  100,    6,   55,   15,   25
  392,20250911,  218,   41,   44,   70,   11,   20,   19,  120,   15,  160,  125,   23,  196,   14,  114,   24,   51,     , 1225,    4,    2,    1,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   75,   93,    4,   55,   15,   21
  392,20250912,  212,   34,   36,   60,   10,   10,   20,  110,   12,  143,   93,   22,  191,   15,   75,   24,   91,     , 1337,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   96,   20,   52,   16,   22
  392,20250913,  195,   34,   37,   60,   14,   10,    3,  140,   15,  147,  112,   24,  205,   14,  103,   24,   60,     , 1267,   42,   49,   32,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   81,   95,   19,   53,   14,   21
  392,20250914,  199,   26,   30,   40,    8,   10,    5,   80,   11,  150,   98,    5,  196,   14,   84,    6,   79,     , 1530,   30,   62,   40,   23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   79,   96,    4,   51,   14,   25
  392,20250915,  235,   65,   66,   80,    9,   40,    1,  160,    3,  168,  150,   23,  199,    3,  143,   24,   88,     , 1377,   20,   27,   15,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   89,    1,   62,   13,   24
  392,20250916,  246,   59,   60,   80,    2,   30,   19,  150,    2,  151,  129,   24,  184,   12,  118,   24,   53,     , 1035,    4,    1,    1,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   82,   24,   55,   13,   17
  392,20250917,  217,   31,   32,   50,   23,   20,    3,   90,   12,  153,  106,    5,  180,   23,   98,    6,    7,     ,  584,    2,    1,    1,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   92,    5,   67,   14,   10
  392,20250918,  227,   35,   36,   60,   10,   10,   22,  120,    9,  178,  134,   24,  208,   13,  110,   24,   23,     ,  921,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   98,   24,   74,   16,   16
  392,20250919,  157,   20,   21,   40,   15,   10,    5,   80,   15,  187,  122,    6,  261,   15,   97,    6,  101,     , 1591,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   99,    6,   51,   15,   28
  392,20250920,  193,   23,   28,   50,   12,   10,    1,  100,   12,  205,  134,    1,  258,   12,  105,    6,   27,     ,  863,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   75,   87,    5,   62,   10,   16
  392,20250921,  265,   22,   30,   50,    2,   10,   18,  120,    2,  140,   76,   24,  203,    1,   63,   24,   12,     ,  596,   10,   27,   26,    2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   81,   95,   22,   68,   15,   10
  392,20250922,   12,   27,   28,   50,   11,   10,    1,  100,   11,  121,   71,    1,  168,   14,   61,    6,   85,     , 1414,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   73,   96,    1,   49,   13,   22
  392,20250923,   28,   24,   25,   40,   12,   10,    1,  100,   16,  123,   55,    6,  176,   14,   48,    6,   95,     , 1412,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   98,    5,   56,   16,   22
  392,20250924,   45,   34,   35,   60,   12,   20,    1,  120,   12,  118,   81,    5,  158,   14,   69,    6,   37,     , 1016,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   64,   82,    1,   48,   19,   16
  392,20250925,   61,   37,   39,   60,   14,   30,    1,  140,   15,  104,   92,    5,  121,   13,   81,    6,    0,     ,  244,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   79,   23,   60,   13,    4
  392,20250926,   64,   21,   23,   30,    2,   10,   19,   70,   16,  121,  101,    4,  162,   14,   97,    6,   45,     ,  968,    2,    1,    1,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   90,   21,   66,   12,   15
  392,20250927,  103,    9,   14,   20,    2,    0,   24,   50,   12,  120,   64,   24,  170,   13,   52,   24,   15,     ,  740,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   99,   21,   65,   14,   11
  392,20250928,   85,    4,    7,   20,   12,    0,    1,   60,   12,  116,   39,    5,  200,   13,   42,    6,   98,     , 1329,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   99,    3,   56,   13,   20
  392,20250929,  323,   11,   13,   30,   14,    0,    2,   60,   14,  128,   63,    4,  197,   14,   53,    6,   59,     , 1141,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   99,    2,   56,   13,   18
  392,20250930,    9,    7,   13,   30,   15,   10,    1,   50,   14,  111,   53,   24,  174,   14,   46,   24,   64,     , 1138,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   99,    3,   71,   12,   17
  392,20251001,   92,   12,   13,   30,   10,    0,    1,   60,   12,   96,   30,    4,  170,   14,   21,    6,   96,     , 1358,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   99,    6,   47,   15,   20
  392,20251002,  145,   25,   26,   40,   11,   20,    1,   70,   11,  113,   53,    6,  172,   15,   31,    6,   94,   81, 1316,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   68,   92,    5,   41,   15,   20
  392,20251003,  151,   37,   38,   60,   21,   20,    2,  100,   20,  114,   91,    5,  137,   16,   82,    6,    2,    2,  385,   58,   36,   13,   21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   93,   23,   62,   13,    6
  392,20251004,  232,   58,   65,  100,   14,   40,    9,  170,   14,  132,   99,   18,  169,    7,   93,   24,   57,   50,  862,   82,  148,   65,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   94,    6,   51,   13,   14
  392,20251005,  254,   45,   46,   70,   10,   20,   23,  140,    3,  111,   84,   23,  134,   10,   72,   24,   28,   25,  576,   41,   39,   14,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   90,   23,   72,   17,    9
  392,20251006,  241,   30,   31,   50,   10,   10,   21,   80,   10,  124,   97,    1,  147,   13,   89,    6,    4,    4,  265,   26,    9,    3,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   97,   17,   83,   12,    4
  392,20251007,  230,   22,   23,   30,    8,   10,   20,   60,   12,  144,  129,    1,  168,   14,  127,    6,    0,    0,  364,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   97,   22,   85,   13,    6
  392,20251008,  249,   16,   17,   30,   11,   10,    2,   50,   10,  141,  129,    7,  163,   13,  128,   24,    2,    2,  456,    3,    1,    1,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   96,    3,   75,   13,    7
  392,20251009,  276,   17,   20,   30,    1,   10,    3,   70,    1,  132,  106,    7,  163,   12,   90,   12,   49,   44,  753,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   97,    6,   67,   11,   12
  392,20251010,  272,   18,   19,   30,    9,   10,   16,   60,   12,  147,  121,    6,  187,   13,  117,    6,   32,   29,  673,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   92,    6,   73,   12,   11
  392,20251011,  281,   10,   11,   20,    1,    0,   20,   40,    1,  140,  131,   22,  152,   14,  129,    6,    0,    0,  240,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   97,   20,   81,   12,    4
  392,20251012,  332,   12,   13,   30,   13,    0,    2,   50,   11,  140,  121,    6,  165,   12,  122,    6,   15,   14,  553,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   97,    2,   67,   11,    9
  392,20251013,   19,   12,   14,   20,    4,   10,    1,   50,   11,  128,   82,   23,  152,   15,   48,   24,    0,    0,  349,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   99,   21,   79,   14,    5
  392,20251014,  293,    9,   12,   20,   13,   10,    1,   30,    4,  118,   74,    3,  145,   15,   44,    6,    3,    3,  322,    1,    1,    1,   15,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   95,   99,    2,   90,   10,    5
  392,20251015,  306,    3,   10,   20,   11,    0,    6,   40,   11,  117,   95,    6,  135,   11,   84,    6,    3,    3,  339,    8,    3,    2,   22,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   99,    6,   79,   12,    5
  392,20251016,  328,    9,   13,   20,    9,   10,    1,   60,   13,  119,   73,    3,  162,   13,   59,    6,   25,   23,  594,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   99,    3,   72,   12,    9
  392,20251017,  294,   14,   15,   30,   15,   10,    1,   50,   12,  116,   90,   24,  140,   12,   84,   24,   11,   10,  414,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   97,   24,   76,   12,    6
  392,20251018,   79,   19,   21,   30,    9,   10,    2,   60,   10,   99,   68,   22,  135,   13,   56,   24,   49,   46,  779,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   79,   97,    4,   54,   13,   11
  392,20251019,  131,   28,   29,   40,   11,   20,    1,   70,   10,  103,   70,    4,  137,   15,   62,    6,   34,   32,  643,   10,    9,    7,   20,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   91,   20,   65,   12,    9
  392,20251020,  162,   36,   38,   50,   22,   20,   17,  100,   16,  146,  119,    1,  183,   13,  113,    6,    7,    7,  437,   33,   31,    9,    6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   96,    6,   69,   15,    7
  392,20251021,  204,   41,   43,   60,    2,   20,   18,  120,    5,  133,  115,   24,  146,   16,   95,   24,   13,   13,  368,   23,   13,    5,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   93,   24,   76,   16,    6
  392,20251022,  205,   17,   23,   30,    3,   10,   16,   60,    4,  127,  101,   20,  157,   14,   76,   24,   20,   19,  534,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   93,    2,   71,   13,    8
  392,20251023,  207,   50,   64,   90,   20,   40,    1,  180,   17,  121,   89,   24,  151,   11,   86,   24,   18,   18,  311,   99,  150,   33,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   95,    1,   58,   11,    5
  392,20251024,  230,   57,   58,   80,   12,   40,   17,  150,   12,   92,   77,    7,  122,   13,   74,   12,   55,   54,  675,    7,    4,    2,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   90,    1,   59,   13,   10
  392,20251025,  239,   43,   47,   60,    4,   20,   19,  120,    4,   91,   70,   24,  113,   13,   65,   24,    5,    5,  255,   35,   46,   22,   13,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   94,   12,   81,    3,    4
  392,20251026,  246,   55,   57,   80,    7,   30,    3,  160,   14,   76,   51,    3,  108,   13,   43,    6,   40,   40,  511,   17,    9,    3,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   91,   24,   63,   14,    7
  392,20251027,  254,   46,   49,   60,    2,   30,   22,  150,   12,   90,   67,   22,  114,   14,   61,   24,   33,   33,  390,   63,  131,   35,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   94,    1,   82,    8,    6
  392,20251028,  235,   41,   43,   70,   10,   20,   19,  120,    9,  105,   75,    1,  132,   15,   69,    6,   21,   21,  361,   27,   21,    5,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   96,    7,   72,   15,    5
  392,20251029,  189,   23,   26,   40,   12,   10,   16,   70,   12,  119,   90,    1,  143,   12,   83,    6,    2,    2,  327,   35,   69,   47,   23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   97,   23,   73,   12,    5
  392,20251030,  243,   31,   35,   60,    2,   10,   17,  120,    4,   92,   43,   22,  133,   12,   18,   24,   68,   69,  687,    3,    1,    1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   98,   24,   65,   14,   10
  392,20251031,  144,   25,   26,   40,   11,   10,    1,   70,    8,   93,   37,    1,  120,   15,   12,    6,    8,    8,  372,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   96,    1,   77,   11,    5
  392,20251101,  174,   29,   33,   50,    9,   20,    1,  120,   13,  115,   92,    1,  144,   12,   67,    6,    0,    0,  128,   59,   64,   14,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   94,   11,   87,    3,    2
  392,20251102,  210,   31,   33,   40,    1,   20,    6,   90,   13,  107,   75,   24,  144,   13,   69,   24,   43,   45,  523,    4,    4,    2,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   95,    7,   65,   13,    8
  392,20251103,  201,   36,   37,   50,   11,   20,    2,  120,   15,  100,   58,    7,  132,   15,   48,   12,   33,   34,  455,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   94,    3,   74,   14,    7
  392,20251104,  176,   35,   37,   50,   11,   20,   21,  110,   14,  132,   88,   22,  167,   13,   58,   24,   56,   59,  612,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   83,    2,   62,   13,   10
  392,20251105,  140,   24,   25,   40,   11,   10,   20,   70,   11,  113,   72,   22,  162,   13,   46,   24,   60,   63,  646,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   86,   22,   60,   12,   10
  392,20251106,  145,   18,   19,   30,   11,   10,   17,   50,    5,   98,   64,   20,  153,   13,   41,   24,   63,   67,  560,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   95,   20,   61,   12,    8
  392,20251107,  125,   12,   13,   20,    9,   10,    1,   30,    9,   84,   37,   24,  159,   13,   13,   24,   74,   79,  650,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   99,    6,   70,   13,    9
  392,20251108,  145,    8,   13,   20,    8,   10,    1,   50,    6,   81,   17,    6,  125,   14,    3,    6,   55,   59,  573,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   99,    2,   78,   14,    8
  392,20251109,  247,   15,   17,   30,   10,   10,    1,   60,   13,   97,   30,   24,  144,   13,    4,   24,   27,   29,  339,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   93,   99,    2,   75,   13,    5
  392,20251110,  160,   27,   28,   40,   11,   10,    1,   70,   13,   77,   33,    1,  106,   15,    0,    6,   46,   50,  481,   35,   32,   13,   21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   99,    2,   77,   13,    7
  392,20251111,  188,   24,   26,   40,   10,   10,    8,   80,   10,   99,   73,   18,  131,   12,   42,   18,   40,   44,  415,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   96,    7,   75,   14,    6
  392,20251112,  154,   30,   30,   40,   11,   20,   15,   70,   12,  106,   81,    4,  155,   13,   70,    6,   47,   52,  456,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   90,    3,   66,   13,    7
  392,20251113,  201,   22,   25,   40,    4,   10,   17,   90,    5,  132,   80,    2,  166,   13,   53,    6,    3,    3,  218,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   81,   96,   22,   70,   11,    3
  392,20251114,   91,    9,   14,   30,    5,   10,    1,   50,    5,  126,  105,    8,  152,   12,  101,   12,    0,    0,  142,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   94,    7,   69,   11,    2
  392,20251115,   44,   18,   20,   30,   11,   10,   19,   50,    2,  100,   85,   23,  116,    1,   87,   24,    0,    0,  135,   47,   59,   20,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   97,   98,    5,   94,    1,    2
  392,20251116,  353,   20,   22,   30,    9,   10,    1,   60,   18,   61,    3,   24,   85,    1,   -8,   24,    0,    0,  102,   81,   45,   15,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   95,   98,    2,   87,   20,    1
  392,20251117,  296,   27,   30,   50,   11,   10,    1,  100,   11,   38,    4,    1,   75,   14,   -8,    6,   50,   57,  468,    9,    6,    5,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   96,    1,   64,   14,    6
  392,20251118,  216,   29,   30,   40,   14,   10,    1,   90,   17,   36,   -2,    1,   61,   14,  -11,    6,    7,    8,  223,   29,   17,    8,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   95,    4,   79,   16,    3
  392,20251119,  215,   22,   37,   50,    4,   20,   17,   90,    3,   46,   16,   19,   58,   11,   17,   24,    0,    0,  129,   28,   30,   11,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   97,   20,   83,    4,    2
  392,20251120,  240,   15,   22,   30,    1,   10,   16,   70,    2,   16,   -2,   19,   33,   14,  -12,   24,   23,   27,  268,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   96,    7,   83,   14,    3
  392,20251121,   42,    8,   14,   20,    2,    0,   19,   40,    8,   10,  -31,   21,   54,   14,  -48,   24,   73,   85,  497,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   97,   19,   60,   13,    5
  392,20251122,  176,   26,   27,   40,   11,   10,    1,   70,   13,   -3,  -25,    8,   33,   14,  -39,   18,   70,   82,  509,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   94,    4,   55,   15,    5
  392,20251123,  176,   39,   42,   60,   13,   30,    1,  120,   14,   24,  -21,    1,   55,   24,  -33,    6,   10,   12,  253,   28,   11,    5,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   90,    7,   56,   12,    3
  392,20251124,  197,   17,   24,   40,    2,   10,   16,   80,    2,   56,   35,   17,   81,   12,   23,   18,    4,    5,  206,   62,  131,   44,   22,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   98,   21,   82,   11,    3
  392,20251125,  346,   19,   22,   30,   11,   20,    1,   70,   11,   51,   39,    7,   76,   13,   38,   12,   18,   21,  261,   71,   39,   11,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   93,   97,    5,   79,   12,    3
  392,20251126,  350,    8,   16,   30,    5,    0,   18,   60,    5,   26,  -20,   20,   55,   14,  -35,   24,   32,   38,  324,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   99,   21,   79,   14,    4
  392,20251127,  195,   40,   40,   50,   10,   20,    1,   90,   11,   41,   -6,    2,   70,   23,  -21,    6,    0,    0,   86,   25,   10,    5,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   95,   12,   84,    8,    1
  392,20251128,  201,   35,   35,   40,    1,   30,   11,   90,    2,   82,   69,    1,   91,   18,   68,    6,    0,    0,  103,   67,   36,   10,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   95,   97,    9,   90,    1,    1
  392,20251129,  185,   33,   35,   50,   23,   30,    1,   90,   22,   95,   78,    6,  110,   19,   75,   12,   14,   17,  265,   22,   14,    4,   21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   94,    1,   75,   12,    4
  392,20251130,  232,   31,   33,   50,   10,   20,    5,   90,   15,   64,   36,   24,   90,    1,   27,   24,   26,   32,  241,    9,    2,    1,   19,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   92,    5,   71,   16,    3
  392,20251201,  176,   44,   45,   70,   13,   20,    1,  120,   13,   52,   19,    5,   80,   14,   13,    6,   30,   37,  299,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   73,   90,    5,   56,   18,    4
  392,20251202,  155,   30,   32,   50,    1,   10,   19,   90,    1,   63,   47,    6,   91,   14,   38,   24,    0,    0,  180,   21,   16,    9,    5,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   81,   93,   24,   63,    1,    2
  392,20251203,  167,   14,   16,   20,   10,   10,    1,   40,   14,   70,   49,    8,   85,   14,   44,   12,    0,    0,  102,    4,    1,    1,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   99,    3,   80,   15,    1
  392,20251204,  130,   34,   34,   50,   12,   10,    1,   80,   12,   57,   47,   22,   74,   12,   46,   24,   40,   49,  313,   13,    3,    1,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   96,    3,   80,   12,    4
  392,20251205,  162,   19,   22,   40,   23,   10,    2,   60,   12,   42,   18,   18,   77,   12,    0,   18,   30,   37,  264,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   99,   13,   84,   21,    3
  392,20251206,  183,   41,   45,   50,    3,   40,    1,  100,    3,   80,   42,    1,  101,   13,   40,    6,    0,    0,  120,   71,   52,   13,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   94,    7,   82,   12,    2
  392,20251207,  204,   35,   41,   70,   22,   30,    6,  120,   22,  108,   80,    5,  147,   22,   73,    6,    0,    0,  116,   60,  117,   42,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   98,   18,   79,   23,    2
  392,20251208,  218,   33,   34,   60,    1,   20,    6,  120,   19,  125,   98,    6,  144,   13,   83,    6,    0,    0,   91,   72,   66,   20,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   98,   24,   80,    1,    1
  392,20251209,  183,   34,   34,   50,   12,   20,    1,  100,   13,  125,  109,    6,  143,   12,  104,    6,   36,   45,  274,    9,    3,    2,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   96,    1,   72,   15,    4
  392,20251210,  219,   33,   33,   50,   12,   20,    8,   80,    1,  119,   94,   24,  135,    1,   87,   18,    0,    0,  178,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   89,   24,   76,    1,    3
  392,20251211,  207,   18,   22,   30,    1,    0,   18,   70,    9,   65,    6,   23,   95,   15,   -9,   24,   15,   19,  171,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   93,   99,   22,   84,   14,    2
  392,20251212,  164,   18,   21,   30,    8,   10,    1,   70,   24,   79,   11,    2,  106,   16,   -5,    6,    0,    0,   88,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   99,    1,   85,   13,    1
  392,20251213,  211,   16,   18,   30,    2,   10,   15,   50,    2,   73,   14,   20,  104,   14,   -1,   24,   15,   19,  151,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   93,  100,   22,   84,   14,    2
  392,20251214,  173,   26,   27,   40,   11,   20,    2,   80,   11,   61,   28,   23,   86,   15,    8,   24,    8,   10,  196,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,  100,    1,   83,   14,    3
  392,20251215,  152,   31,   32,   50,   13,   10,    9,   80,   13,   55,   17,    7,   92,   14,    4,   12,   65,   83,  361,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   96,    8,   75,   12,    5
  392,20251216,  131,   20,   21,   30,    1,   10,   15,   60,   11,   73,   47,    7,   98,   13,   36,   12,   23,   29,  223,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   81,   90,   23,   73,   10,    3
  392,20251217,  189,   21,   22,   40,   22,   10,    1,   90,   21,   76,   28,    4,  106,   13,    9,    6,   13,   17,  140,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   94,    3,   75,   21,    2
  392,20251218,  169,   42,   43,   60,   15,   30,    1,  110,   15,   98,   52,    1,  130,   14,   31,    6,   28,   36,  243,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   88,    4,   68,   23,    4
  392,20251219,  221,   30,   33,   50,    2,   10,   17,  120,    2,   92,   28,   22,  137,    2,    3,   24,   14,   18,  159,   25,    8,    3,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   99,   18,   67,    1,    2
